Optical Power Monitor
3.1.3778.562
Delimiter Used: , ','

Start of Measurement , 5/5/2023 15:22:37
Sample Interval , 0.2 s
, PM100D 64
Type, PM100D
Serialnumber, P0006761
Sensor, S401C
SensorSerialnumber, 64
Wavelength / Responsivity, 1060 nm

,,,PM100D 64, 
Samples ,Date (MM/dd/yyyy) ,Time of day (hh:mm:ss) ,Power (W),
0, 5/5/2023, 15:22:37.001,NaN
1, 5/5/2023, 15:22:37.491,-9.7893E-05
2, 5/5/2023, 15:22:37.719,-9.0083E-05
3, 5/5/2023, 15:22:37.939,-8.4126E-05
4, 5/5/2023, 15:22:37.977,-8.1544E-05
5, 5/5/2023, 15:22:38.046,-8.2703E-05
6, 5/5/2023, 15:22:38.261,-7.7374E-05
7, 5/5/2023, 15:22:38.481,-7.4363E-05
8, 5/5/2023, 15:22:38.710,-8.0287E-05
9, 5/5/2023, 15:22:38.927,-9.6293E-05
10, 5/5/2023, 15:22:38.958,NaN
11, 5/5/2023, 15:22:38.989,NaN
12, 5/5/2023, 15:22:39.021,NaN
13, 5/5/2023, 15:22:39.237,NaN
14, 5/5/2023, 15:22:39.453,NaN
15, 5/5/2023, 15:22:39.668,NaN
16, 5/5/2023, 15:22:39.882,NaN
17, 5/5/2023, 15:22:39.914,NaN
18, 5/5/2023, 15:22:39.944,NaN
19, 5/5/2023, 15:22:39.975,NaN
20, 5/5/2023, 15:22:40.008,NaN
21, 5/5/2023, 15:22:40.221,NaN
22, 5/5/2023, 15:22:40.437,NaN
23, 5/5/2023, 15:22:40.650,NaN
24, 5/5/2023, 15:22:40.865,NaN
25, 5/5/2023, 15:22:41.082,NaN
26, 5/5/2023, 15:22:41.296,NaN
27, 5/5/2023, 15:22:41.511,NaN
28, 5/5/2023, 15:22:41.726,NaN
29, 5/5/2023, 15:22:41.940,NaN
30, 5/5/2023, 15:22:41.971,NaN
31, 5/5/2023, 15:22:42.002,NaN
32, 5/5/2023, 15:22:42.216,NaN
33, 5/5/2023, 15:22:42.431,NaN
34, 5/5/2023, 15:22:42.646,0.00051392
35, 5/5/2023, 15:22:42.869,0.002343
36, 5/5/2023, 15:22:43.071,0.0041719
37, 5/5/2023, 15:22:43.292,0.0055446
38, 5/5/2023, 15:22:43.512,0.0066582
39, 5/5/2023, 15:22:43.721,0.0075791
40, 5/5/2023, 15:22:43.950,0.0081663
41, 5/5/2023, 15:22:43.989,0.0084755
42, 5/5/2023, 15:22:44.028,0.008511
43, 5/5/2023, 15:22:44.252,0.0087065
44, 5/5/2023, 15:22:44.473,0.0089687
45, 5/5/2023, 15:22:44.685,0.0091808
46, 5/5/2023, 15:22:44.903,0.0093252
47, 5/5/2023, 15:22:44.954,0.009395
48, 5/5/2023, 15:22:44.990,0.0094008
49, 5/5/2023, 15:22:45.026,0.0094168
50, 5/5/2023, 15:22:45.247,0.009447
51, 5/5/2023, 15:22:45.468,0.0095207
52, 5/5/2023, 15:22:45.674,0.0096202
53, 5/5/2023, 15:22:45.896,0.0096628
54, 5/5/2023, 15:22:45.932,0.0096709
55, 5/5/2023, 15:22:45.968,0.0096785
56, 5/5/2023, 15:22:46.005,0.0096859
57, 5/5/2023, 15:22:46.206,0.0097047
58, 5/5/2023, 15:22:46.413,0.0097431
59, 5/5/2023, 15:22:46.632,0.0097561
60, 5/5/2023, 15:22:46.851,0.0097439
61, 5/5/2023, 15:22:47.064,0.0097361
62, 5/5/2023, 15:22:47.280,0.0097512
63, 5/5/2023, 15:22:47.494,0.0097806
64, 5/5/2023, 15:22:47.702,0.0098003
65, 5/5/2023, 15:22:47.928,0.0098178
66, 5/5/2023, 15:22:47.975,0.0098222
67, 5/5/2023, 15:22:48.014,0.0098185
