y_5	x_5
0.9368920334520559	61.84210775893435
0.9252188836166455	76.9736755941552
0.9036147731901893	90.78947324844003
0.8654475637632411	104.6052558488351
0.8223389378597237	113.1578975099271
0.7908347378572023	119.7368387379457
0.7576742535479801	126.3157799659644
0.808978575968228	134.2105214826985
0.8752171402010382	136.8421070062399
0.936490219475945	138.8157923854234
0.9762347336777295	140.1315776202492
0.9861657036721205	141.447362855075
0.9000274031083315	143.4210482342585
0.9629636637285361	144.0789483786163
0.8321084954122475	145.3947336134421
0.7857215871249832	147.3684189926256
0.8950241502540168	149.9999894622772
0.9612661393405963	151.9736748414607
0.9861038861010647	153.2894751301762
0.9827569270353793	159.8684163581949
0.9645135035354704	164.47367220703
0.9181197265768111	167.7631578749291
0.8750488591663597	169.0789431097549
0.8187275276637334	170.3947283445806
0.9230646057562797	172.3684137237642
0.9661217359811078	173.68419895859
0.9826676350144934	176.973684626489
0.9760080694076927	183.5526258545077
0.9610669495203898	190.1315670825264
0.9395074755831561	195.394738129609
0.8450876491846508	197.3684235087925
0.9709601516183699	198.6841936897285
0.9593419600073814	203.2894796463432
0.946067455801074	207.8947354951783
0.9294906479821605	210.5263059648298
0.947685991253804	215.1315618136649
0.9327345779199205	223.6841884208671
0.9111476294542731	234.2105305150324
0.8696575106362838	249.9999834407213
0.8281673916611276	265.7894664741896
0.7800657969465312	278.9473489302269
0.7286687292058431	288.8157758261447
0.6607017600881836	300.000003010778
0.5811371581212459	311.8420851780998
0.5098644132061525	321.7105120740175
0.451842132383234	331.5789389699352
0.4153483977481642	342.1052509563209
0.3871156115365779	356.5789337010738
0.3837411874244071	368.421045976175
0.395242659974322	386.1841842810475
0.4150187041930347	405.2631529824149
0.4447155103754976	427.631577243902
0.4628215520657433	449.342116414921
0.4710069458897149	467.7631398102614
0.487456684309403	489.4736789812804
0.5022878970726237	503.9473316182537
0.5187513728351021	523.0262702118416
0.520338989706042	536.184212883438
0.5235726072333642	551.3157807186589
0.525122447118882	571.7104894931828
0.5382698819259641	591.4473432850183
0.5465102244924291	599.3420848017524
0.5690684303064425	689.9308571247605
0.5784587844511928	870.3762444223131
0.5878238104493325	1077.547484335563
0.5956015629258882	1278.030049753494
0.6016652497038293	1605.453520084502
0.6092464150760575	2013.062630791781
0.6088976311738397	2380.545558861204
0.611729697485534	2754.72492744859
0.6050064925539864	3122.177742006792
0.593610324445714	3376.0229402681
0.5790269645652089	3629.853240380315
0.5580945495877527	3856.927574542238
0.5435492012714038	4070.668620264605
0.530578442758189	4304.462059292852
0.5224328820053575	4491.506732014544
0.5158745941723016	4685.240713304378
0.5157097148595782	4858.959546749372
0.5138624389513631	5126.212524195698
0.5135897534480905	5413.517260875084
0.5132790185948932	5740.911251767693
0.5130760899322451	5954.719339425912
