y_4	x_4
0.8540835205112152	60.52630747021882
0.8424412793827492	69.73683422177878
0.819180856203807	83.55263187606361
0.8025559680780447	95.39472909727513
0.7908999896853719	107.2368413723764
0.7974634042389872	119.0789385935879
0.8321943530974356	128.9473654895057
0.8785434840063604	134.2105214826985
0.9298718561012529	137.4999920967079
0.9397925231671345	140.7894627107172
0.911621563929949	143.4210482342585
0.8718667373177267	144.0789483786163
0.9165698773665316	147.3684189926256
0.9430604931404436	149.3421043718092
0.9595995331415295	153.9473602206443
0.9413526753059231	159.2105162138371
0.9098622314528821	163.1578869722042
0.8684373643844789	166.4473575862135
0.9048589595561269	169.7368432541126
0.9313427067372271	173.026313868122
0.9296520604240277	179.6052550961406
0.9081028799333748	182.8947407640397
0.878255002165268	189.4736819920583
0.8533966590297095	192.1052524617099
0.8335037912915428	195.394738129609
0.878213790451231	197.3684235087925
0.8599703764332507	201.9736793576276
0.836737427782722	210.5263059648298
0.7952747833359795	221.0526179512156
0.7504789264911031	235.5263006959684
0.7123151512426853	248.6842132597853
0.6807800614184931	261.1842106253546
0.6459151936104484	276.9736635510434
0.6193318419980245	292.7631465845118
0.6026966508651694	306.5789442387966
0.5827385124921431	322.3683971644855
0.5743677040398858	339.4736804866694
0.5609764333628623	366.4473605969915
0.5558838885662454	390.1315550394146
0.5574028195090683	416.4473500592687
0.5638528829638083	449.9999713976094
0.5736464995157382	477.6315667061791
0.5717841376749953	517.1052742898501
0.5766225438303287	542.1052690209885
0.5797737379295769	573.0263198896778
0.5862684852831819	598.0263146208165
0.5961849831319059	663.3314806997045
0.602432574047985	796.9913319609003
0.6054675691727796	957.3624543718621
0.6084391491657228	1184.548524916914
0.6033856571112166	1471.830914284349
0.6015193944642596	1759.128360495706
0.5980721625196275	2033.055114111633
0.5898187955762468	2333.685690067717
0.5814703058598629	2734.538767484039
0.568321984917283	3155.414124695023
0.553681551312795	3469.377989090664
0.5405585966034983	3863.527176826164
0.5275180815505633	4170.816947839167
0.5192837395830494	4451.402579652228
0.5125478509330516	4832.219113020995
0.5139512201660457	5032.67156510433
0.5137799989940971	5213.072257954606
0.5151516607363915	5446.932104845884
0.5132663354782516	5754.274336505434
0.509888898160012	5954.704441276819
