y_3	x_3
0.8987935196709034	62.49999284940236
0.8904776412330329	69.07894913131076
0.8937524703958086	76.3157905036872
0.8804745508176606	81.57894649688006
0.8721311790446864	93.42104371809158
0.8604752196158707	105.2631559931929
0.8620731396510701	116.4473681239364
0.8702825545467339	130.2631507243315
0.9033881089201525	134.2105214826985
0.9248788871330069	142.1052629994327
0.926500856842851	148.6842042274514
0.9165286657310781	155.26314545547
0.8982646362955673	163.815787116562
0.8932647987345097	169.7368432541126
0.8915638495713845	178.289454807425
0.8749595672240573	186.1841963241592
0.8666162143363567	198.0263085992605
0.8582865986342794	207.2368504047103
0.8416239141663207	226.3157889982982
0.8266141176756625	246.0526126823542
0.8099583206857892	263.8157810950061
0.7949347868523406	286.1842053564931
0.7799284246187967	305.263143950081
0.7649048907853482	327.6315682115681
0.7482284879384562	349.3421073825871
0.7365038234604995	374.3421021137257
0.7214631181843136	399.9999819353323
0.7081027562928182	421.0526059081038
0.6996872639416956	446.7105158374899
0.6929452845459161	469.0789099911974
0.6828803574384642	493.4210497396475
0.6727811253732514	524.3421006083368
0.6610186835955388	556.5789216579619
0.6559020604427412	584.8684321647792
0.6558333743574574	598.0263146208165
0.6263682766595362	763.6955150178813
0.6102737419572963	930.6586322083299
0.6005409076828807	1111.014630434704
0.5891383981667397	1371.541212546677
0.5824722666582707	1678.860779857865
0.5741998750399276	1999.535982920562
0.5659338252808097	2313.529326577976
0.5608549669930205	2627.537885420893
0.5494207498357278	2921.472020859014
0.5426785202292177	3308.969462523828
0.5359807190158172	3649.696424819583
0.5275941799495085	4090.638756449131
0.5272073472991746	4498.210304658955
0.5237157619311608	4818.908172070013
0.5218748278821708	5079.479290111057
0.5216084836363147	5360.102801457982
0.5197548664706831	5634.037004236769
0.5194948640840522	5907.978656178412
