0	0	2023-05-05 18:59:08.563501	[4.817388, 13.87303, 4.911536, 14.25008]
1	0	2023-05-05 19:00:51.668609	[16.48953, 21.24654, 16.93217, 21.89201]
2	0	2023-05-05 19:02:20.158357	[25.11949, 36.51327, 24.89695, 36.44757]
3	0	2023-05-05 19:03:07.257942	[36.37985, 42.36563, 36.12915, 43.24549]
4	0	2023-05-05 19:04:25.452860	[45.001, 52.44161, 44.60324, 51.88372]
5	0	2023-05-05 19:06:08.452431	[54.79836, 64.63237, 54.1461, 64.46156]
6	0	2023-05-05 19:09:16.006003	[65.13994, 77.75759, 64.45652, 77.72942]
7	0	2023-05-05 19:10:52.745326	[77.42558, 80.62499, 78.8471, 82.31258]
8	0	2023-05-05 19:12:07.699136	[88.04504, 88.48373, 88.51382, 90.25788]
9	0	2023-05-05 19:13:13.626742	[96.77206, 95.30673, 98.25558, 97.53345]
10	0	2023-05-05 19:15:31.113661	[104.4831, 109.7043, 105.3089, 111.987]
11	0	2023-05-05 19:16:38.899541	[116.73, 116.1091, 117.5611, 117.6799]
12	0	2023-05-05 19:17:43.761925	[125.7779, 122.4319, 126.6684, 124.1535]
13	0	2023-05-05 19:18:46.099654	[135.3477, 128.8445, 136.4323, 130.7344]
14	0	2023-05-05 19:19:57.609315	[145.3356, 137.2279, 146.1082, 139.1593]
15	0	2023-05-05 19:21:22.007346	[154.9284, 147.3888, 155.5732, 149.4815]
16	0	2023-05-05 19:22:47.433380	[164.9451, 157.2877, 165.4078, 159.0412]
17	0	2023-05-05 19:24:18.653611	[174.9528, 167.3988, 175.27, 169.0751]
18	0	2023-05-05 19:25:52.323807	[184.842, 177.4075, 185.4502, 179.2455]
19	0	2023-05-05 19:27:28.072971	[195.0201, 187.647, 195.3787, 189.3337]
20	0	2023-05-05 19:29:10.957893	[204.8686, 198.3519, 205.3149, 199.9718]
21	0	2023-05-05 19:31:03.779781	[214.8665, 209.2805, 215.2074, 210.7619]
22	0	2023-05-05 19:33:01.864664	[224.8705, 220.0141, 225.3922, 221.6247]
23	0	2023-05-05 19:35:10.358438	[234.8054, 231.1585, 235.1711, 232.4957]
24	0	2023-05-05 19:37:16.805900	[244.9284, 241.3798, 245.2047, 242.5957]
25	0	2023-05-05 19:40:03.338202	[254.8507, 253.5432, 255.0332, 254.6029]
