2023-04-25 12:35:01.654479	9.805707	16.09608
2023-04-25 12:35:01.989928	9.70945	16.06166
2023-04-25 12:35:02.326252	9.659971	16.02598
2023-04-25 12:35:02.661333	9.612066	15.99222
2023-04-25 12:35:02.997992	9.563427	15.95864
2023-04-25 12:35:03.333736	9.536735	15.92888
2023-04-25 12:35:03.685872	9.508451	15.89705
2023-04-25 12:35:04.021092	9.473523	15.87241
2023-04-25 12:35:04.357177	9.453889	15.85146
2023-04-25 12:35:04.693211	9.429054	15.83307
2023-04-25 12:35:05.045126	9.403473	15.81425
2023-04-25 12:35:05.381044	9.393373	15.79487
2023-04-25 12:35:05.732667	9.373224	15.78077
2023-04-25 12:35:06.068853	9.345564	15.76577
2023-04-25 12:35:06.404520	9.338729	15.75314
2023-04-25 12:35:06.739707	9.31619	15.7412
2023-04-25 12:35:07.092262	9.296659	15.72493
2023-04-25 12:35:07.443611	9.290028	15.71412
2023-04-25 12:35:07.779819	9.261511	15.70263
2023-04-25 12:35:08.131434	9.244577	15.69004
2023-04-25 12:35:08.451320	9.23745	15.67944
2023-04-25 12:35:08.802807	9.211554	15.66841
2023-04-25 12:35:09.154530	9.192986	15.6532
2023-04-25 12:35:09.490708	9.18136	15.64303
2023-04-25 12:35:09.826734	9.153068	15.63146
2023-04-25 12:35:10.161914	9.136742	15.61915
2023-04-25 12:35:10.497739	9.12714	15.60871
2023-04-25 12:35:10.833755	9.098504	15.59718
2023-04-25 12:35:11.169832	9.080406	15.58186
2023-04-25 12:35:11.505304	9.070183	15.57132
2023-04-25 12:35:11.841825	9.041255	15.55888
2023-04-25 12:35:12.193731	9.018334	15.54613
2023-04-25 12:35:12.529277	9.00497	15.53509
2023-04-25 12:35:12.864516	8.97408	15.5225
2023-04-25 12:35:13.201133	8.956186	15.50945
2023-04-25 12:35:13.536609	8.942771	15.49794
2023-04-25 12:35:13.873016	8.911115	15.48126
2023-04-25 12:35:14.223902	8.891476	15.46775
2023-04-25 12:35:14.560286	8.871186	15.45562
2023-04-25 12:35:14.879870	8.838987	15.44157
2023-04-25 12:35:15.216354	8.820729	15.42758
2023-04-25 12:35:15.552177	8.803305	15.41501
2023-04-25 12:35:15.887385	8.769926	15.40049
2023-04-25 12:35:16.239646	8.750281	15.38564
2023-04-25 12:35:16.591382	8.725554	15.36896
2023-04-25 12:35:16.911490	8.693512	15.35386
2023-04-25 12:35:17.263245	8.675811	15.33935
2023-04-25 12:35:17.615118	8.655169	15.32612
2023-04-25 12:35:17.950154	8.621813	15.3071
2023-04-25 12:35:18.302898	8.599023	15.29264
2023-04-25 12:35:18.654735	8.573797	15.27893
2023-04-25 12:35:18.990390	8.542629	15.26344
2023-04-25 12:35:19.342285	8.524972	15.24562
2023-04-25 12:35:19.693851	8.491574	15.23175
2023-04-25 12:35:20.029198	8.463006	15.21623
2023-04-25 12:35:20.349518	8.446247	15.20198
2023-04-25 12:35:20.685568	8.417781	15.18816
2023-04-25 12:35:21.021526	8.38818	15.1729
2023-04-25 12:35:21.372875	8.370964	15.15892
2023-04-25 12:35:21.708707	8.334715	15.14172
2023-04-25 12:35:22.044873	8.308188	15.12662
2023-04-25 12:35:22.396305	8.291377	15.113
2023-04-25 12:35:22.732529	8.260033	15.09921
2023-04-25 12:35:23.083813	8.231875	15.08411
2023-04-25 12:35:23.420573	8.214632	15.07035
2023-04-25 12:35:23.755906	8.176066	15.05302
2023-04-25 12:35:24.091679	8.15628	15.03833
2023-04-25 12:35:24.443140	8.133783	15.02514
2023-04-25 12:35:24.779695	8.100587	15.01133
2023-04-25 12:35:25.131177	8.074453	14.99325
2023-04-25 12:35:25.466449	8.050965	14.98354
2023-04-25 12:35:25.802836	8.016595	14.96626
2023-04-25 12:35:26.138775	7.993109	14.95181
2023-04-25 12:35:26.490144	7.9747	14.93882
2023-04-25 12:35:26.826516	7.940949	14.92487
2023-04-25 12:35:27.162742	7.916912	14.91046
2023-04-25 12:35:27.530406	7.898969	14.89436
2023-04-25 12:35:27.850290	7.858231	14.88037
2023-04-25 12:35:28.185771	7.836339	14.86651
2023-04-25 12:35:28.538281	7.816518	14.85388
2023-04-25 12:35:28.873449	7.782543	14.8401
2023-04-25 12:35:29.209446	7.759848	14.82308
2023-04-25 12:35:29.576834	7.732483	14.81052
2023-04-25 12:35:29.928560	7.698853	14.79659
2023-04-25 12:35:30.265038	7.677942	14.78317
2023-04-25 12:35:30.616147	7.647894	14.76755
2023-04-25 12:35:30.952182	7.616985	14.75352
2023-04-25 12:35:31.288577	7.597726	14.74034
