2023-04-25 14:29:15.727316	285.0048	294.8849
2023-04-25 14:29:16.079234	285.0031	294.8836
2023-04-25 14:29:16.414786	285.0019	294.8818
2023-04-25 14:29:16.750572	285.0014	294.8823
2023-04-25 14:29:17.086552	285.002	294.8836
2023-04-25 14:29:17.662663	285.0022	294.8841
2023-04-25 14:29:17.869860	285.0023	294.8842
2023-04-25 14:29:18.061675	285.0025	294.8842
2023-04-25 14:29:18.270239	285.0026	294.8838
2023-04-25 14:29:18.462252	285.0023	294.8831
2023-04-25 14:29:19.223334	285.0018	294.884
2023-04-25 14:29:26.105811	284.9997	294.8952
2023-04-25 14:29:26.297841	285.0005	294.8951
2023-04-25 14:29:26.505928	285.0009	294.8955
2023-04-25 14:29:26.698059	285.002	294.8967
2023-04-25 14:29:26.905462	285.003	294.8979
2023-04-25 14:29:27.655997	285.0057	294.9002
2023-04-25 14:29:34.534616	285.0012	294.8943
2023-04-25 14:29:34.726776	285.0017	294.8952
2023-04-25 14:29:34.934473	285.0027	294.8968
2023-04-25 14:29:35.126387	285.0032	294.8978
2023-04-25 14:29:35.333780	285.0037	294.8989
2023-04-25 14:29:36.080779	285.0065	294.9017
2023-04-25 14:29:42.946301	285.0032	294.899
2023-04-25 14:29:43.154757	285.0027	294.8977
2023-04-25 14:29:43.346130	285.0014	294.8967
2023-04-25 14:29:43.554375	285.0006	294.8957
2023-04-25 14:29:43.745603	284.9993	294.8943
2023-04-25 14:29:44.474623	284.9955	294.891
2023-04-25 14:29:51.357692	285.0034	294.9039
2023-04-25 14:29:51.550323	285.0042	294.9047
2023-04-25 14:29:51.757467	285.0053	294.9053
2023-04-25 14:29:51.949226	285.0059	294.9055
2023-04-25 14:29:52.157302	285.0064	294.9055
2023-04-25 14:29:52.915298	285.0045	294.903
2023-04-25 14:29:59.785706	285.0021	294.9077
2023-04-25 14:29:59.993226	285.002	294.908
2023-04-25 14:30:00.201628	285.0025	294.9084
2023-04-25 14:30:00.393819	285.0031	294.9093
2023-04-25 14:30:00.585762	285.0035	294.9099
2023-04-25 14:30:01.347885	285.0079	294.9135
2023-04-25 14:30:08.245625	284.9994	294.9125
2023-04-25 14:30:08.437867	285.0003	294.9145
2023-04-25 14:30:08.661047	285.0017	294.9156
2023-04-25 14:30:08.853411	285.0032	294.9177
2023-04-25 14:30:09.077129	285.0042	294.9191
2023-04-25 14:30:09.823462	285.0075	294.9224
2023-04-25 14:30:16.704837	284.9994	294.9198
2023-04-25 14:30:16.913603	284.9988	294.9193
2023-04-25 14:30:17.121291	284.9988	294.9192
2023-04-25 14:30:17.313136	284.9991	294.919
2023-04-25 14:30:17.520412	284.9994	294.9186
2023-04-25 14:30:18.250841	285.0005	294.9175
2023-04-25 14:30:25.133639	284.9878	294.9075
2023-04-25 14:30:25.341475	284.9919	294.9104
2023-04-25 14:30:25.532904	284.994	294.9118
2023-04-25 14:30:25.741304	284.9967	294.913
2023-04-25 14:30:25.933008	284.9983	294.9135
2023-04-25 14:30:26.681388	285.0015	294.9149
2023-04-25 14:30:33.561651	285.0231	294.9355
2023-04-25 14:30:33.753107	285.0218	294.9342
2023-04-25 14:30:33.960585	285.0207	294.9329
2023-04-25 14:30:34.153170	285.0193	294.9318
2023-04-25 14:30:34.361174	285.0181	294.9303
2023-04-25 14:30:35.107281	285.0124	294.9254
2023-04-25 14:30:48.162261	285.0036	294.9282
2023-04-25 14:30:48.497957	284.9956	294.9246
2023-04-25 14:30:48.833610	284.9851	294.9225
2023-04-25 14:30:49.169342	284.9719	294.9205
2023-04-25 14:30:49.505668	284.9544	294.915
2023-04-25 14:30:49.841077	284.9331	294.9103
2023-04-25 14:30:50.176998	284.9084	294.906
2023-04-25 14:30:50.496640	284.88	294.9014
2023-04-25 14:30:50.833287	284.8498	294.9009
2023-04-25 14:30:51.168413	284.8186	294.903
2023-04-25 14:30:51.504523	284.7754	294.9048
2023-04-25 14:30:51.839677	284.7368	294.9072
2023-04-25 14:30:52.176641	284.6956	294.9117
2023-04-25 14:30:52.511210	284.6506	294.916
2023-04-25 14:30:52.848060	284.6015	294.9199
2023-04-25 14:30:53.167116	284.5493	294.924
