10	2	2023-04-25 11:49:56.651697	[159.9658, 188.2807, 159.9575, 188.254]
10	3	2023-04-25 11:50:05.106170	[159.8467, 187.8377, 159.8469, 187.8174]
10	4	2023-04-25 11:50:13.533310	[159.8354, 187.4635, 159.8336, 187.4392]
11	0	2023-04-25 11:52:32.919610	[150.1546, 180.5138, 150.1412, 180.4844]
11	1	2023-04-25 11:52:41.345934	[149.9767, 180.0092, 149.98, 179.9905]
11	2	2023-04-25 11:52:49.759817	[149.9173, 179.5714, 149.9127, 179.5446]
11	3	2023-04-25 11:52:58.185630	[149.8607, 179.1194, 149.8593, 179.0928]
11	4	2023-04-25 11:53:06.645619	[149.8265, 178.6795, 149.8275, 178.6566]
12	0	2023-04-25 11:55:32.814909	[140.0442, 170.7345, 140.026, 170.6999]
12	1	2023-04-25 11:55:41.241345	[139.9868, 170.35, 139.9845, 170.3279]
12	2	2023-04-25 11:55:49.669342	[139.8707, 169.8759, 139.8613, 169.8409]
12	3	2023-04-25 11:55:58.098645	[139.7827, 169.3992, 139.7791, 169.3724]
12	4	2023-04-25 11:56:06.558833	[139.678, 168.8636, 139.6828, 168.8406]
13	0	2023-04-25 11:58:36.771297	[130.0841, 160.6885, 130.0718, 160.659]
13	1	2023-04-25 11:58:45.217140	[129.8674, 160.214, 129.8589, 160.1878]
13	2	2023-04-25 11:58:53.621840	[129.6689, 159.683, 129.6463, 159.6418]
13	3	2023-04-25 11:59:02.056600	[129.6225, 159.2439, 129.6196, 159.2114]
13	4	2023-04-25 11:59:10.463407	[129.6113, 158.8013, 129.6173, 158.7777]
14	0	2023-04-25 12:01:45.942744	[120.0217, 149.9889, 119.9963, 149.9549]
14	1	2023-04-25 12:01:54.374390	[119.7577, 149.5039, 119.7496, 149.4794]
14	2	2023-04-25 12:02:02.782084	[119.6292, 149.0526, 119.6211, 149.0256]
14	3	2023-04-25 12:02:11.209454	[119.4167, 148.4606, 119.4047, 148.425]
14	4	2023-04-25 12:02:19.620081	[119.4282, 148.0756, 119.428, 148.0451]
15	0	2023-04-25 12:05:00.371967	[110.1434, 139.0453, 110.1259, 139.0177]
15	1	2023-04-25 12:05:08.783864	[109.6877, 138.4323, 109.6773, 138.4123]
15	2	2023-04-25 12:05:17.214479	[109.5095, 138.3908, 109.4912, 138.308]
15	3	2023-04-25 12:05:25.638782	[109.3072, 137.5086, 109.3089, 137.4805]
15	4	2023-04-25 12:05:34.068228	[109.3224, 137.0664, 109.3144, 137.0309]
16	0	2023-04-25 12:07:56.172962	[99.96835, 128.8543, 99.95438, 128.8347]
16	1	2023-04-25 12:08:04.588552	[99.62289, 128.3941, 99.60451, 128.3661]
16	2	2023-04-25 12:08:13.024040	[99.31308, 127.888, 99.29726, 127.8578]
16	3	2023-04-25 12:08:21.463628	[98.9951, 127.286, 98.99658, 127.2622]
16	4	2023-04-25 12:08:29.899384	[98.89292, 126.7808, 98.89101, 126.7506]
17	0	2023-04-25 12:10:45.147383	[90.00481, 118.3318, 89.96949, 118.2931]
17	1	2023-04-25 12:10:53.602296	[89.39466, 117.6593, 89.37387, 117.628]
17	2	2023-04-25 12:11:02.012282	[89.01593, 117.1039, 88.99736, 117.0691]
17	3	2023-04-25 12:11:10.441606	[88.74307, 116.5505, 88.72842, 116.5168]
17	4	2023-04-25 12:11:18.870319	[88.4905, 115.9373, 88.48939, 115.9083]
18	0	2023-04-25 12:13:20.169433	[79.85168, 107.4406, 79.80585, 107.3938]
18	1	2023-04-25 12:13:28.595974	[79.19539, 106.7541, 79.17417, 106.7308]
18	2	2023-04-25 12:13:38.851807	[78.43283, 105.8741, 78.39209, 105.827]
18	3	2023-04-25 12:13:47.279763	[78.05843, 105.3249, 78.03513, 105.2869]
18	4	2023-04-25 12:13:55.706626	[77.39779, 104.4435, 77.38043, 104.4049]
19	0	2023-04-25 12:15:29.783547	[69.5952, 96.2291, 69.56677, 96.19498]
19	1	2023-04-25 12:15:38.212491	[69.12307, 95.59814, 69.0717, 95.53585]
19	2	2023-04-25 12:15:46.623461	[68.37286, 94.65084, 68.35633, 94.61565]
19	3	2023-04-25 12:15:55.243422	[68.00008, 93.91014, 67.96745, 93.85513]
19	4	2023-04-25 12:16:03.671695	[67.57414, 93.021, 67.58314, 92.99406]
20	0	2023-04-25 12:17:30.094227	[58.75956, 83.60016, 58.7214, 83.54703]
20	1	2023-04-25 12:17:38.902575	[57.91682, 82.35181, 57.87815, 82.28584]
20	2	2023-04-25 12:17:47.331427	[57.40717, 81.26725, 57.37725, 81.19574]
20	3	2023-04-25 12:17:55.759138	[56.96538, 80.09171, 56.94808, 80.02858]
20	4	2023-04-25 12:18:04.170708	[56.68775, 78.93275, 56.68183, 78.86633]
21	0	2023-04-25 12:19:06.237846	[48.94617, 69.90404, 48.91283, 69.80262]
21	1	2023-04-25 12:19:14.647460	[48.59373, 68.28058, 48.58128, 68.17806]
21	2	2023-04-25 12:19:23.062476	[48.70604, 66.76659, 48.70851, 66.69388]
21	3	2023-04-25 12:19:31.487378	[48.79906, 65.45821, 48.81139, 65.37141]
21	4	2023-04-25 12:19:39.931312	[49.08552, 64.27719, 49.11084, 64.21301]
22	0	2023-04-25 12:20:33.150242	[39.05901, 53.59502, 39.01847, 53.42483]
22	1	2023-04-25 12:20:41.567736	[38.64317, 50.73746, 38.65361, 50.59964]
22	2	2023-04-25 12:20:49.992464	[38.83823, 48.56562, 38.85218, 48.45848]
22	3	2023-04-25 12:20:58.404607	[39.25619, 47.16773, 39.29267, 47.11842]
22	4	2023-04-25 12:21:07.041818	[39.74929, 46.56313, 39.77579, 46.54451]
23	0	2023-04-25 12:22:12.144886	[30.19828, 36.19602, 30.22902, 36.2341]
23	1	2023-04-25 12:22:20.572839	[30.4, 36.67448, 30.38683, 36.67002]
23	2	2023-04-25 12:22:28.983439	[30.19473, 36.73521, 30.18387, 36.73516]
23	3	2023-04-25 12:22:37.378142	[29.96067, 36.60302, 29.95677, 36.59922]
23	4	2023-04-25 12:22:45.814846	[29.90216, 36.56929, 29.89675, 36.5542]
24	0	2023-04-25 12:23:49.871246	[17.4892, 22.24389, 17.45407, 22.21265]
24	1	2023-04-25 12:23:58.282933	[17.22041, 21.92624, 17.22136, 21.92873]
24	2	2023-04-25 12:24:06.695121	[17.46928, 22.06181, 17.49823, 22.08315]
24	3	2023-04-25 12:24:15.108794	[18.02424, 22.44631, 18.05609, 22.47456]
24	4	2023-04-25 12:24:23.503329	[18.67916, 22.93331, 18.72122, 22.96551]
25	0	2023-04-25 12:25:29.295230	[9.983434, 16.16938, 9.959073, 16.16885]
25	1	2023-04-25 12:25:37.755501	[9.538106, 15.89795, 9.511977, 15.90248]
25	2	2023-04-25 12:25:46.229816	[9.257677, 15.73389, 9.251268, 15.74045]
25	3	2023-04-25 12:25:54.659471	[9.11166, 15.64231, 9.108529, 15.66223]
25	4	2023-04-25 12:26:03.133539	[9.066966, 15.61095, 9.06482, 15.6232]
