10	3	2023-04-25 14:51:48.225649	[234.557, 258.0012, 234.5525, 257.9829]
10	4	2023-04-25 14:51:56.677454	[234.4902, 257.6914, 234.4864, 257.6736]
10	5	2023-04-25 14:52:05.105779	[234.4601, 257.3907, 234.4626, 257.3743]
10	6	2023-04-25 14:52:13.516780	[234.4642, 257.1085, 234.4652, 257.0923]
10	7	2023-04-25 14:52:21.927369	[234.4552, 256.813, 234.4558, 256.7969]
10	8	2023-04-25 14:52:30.355349	[234.4595, 256.5313, 234.4582, 256.5132]
10	9	2023-04-25 14:52:38.766557	[234.472, 256.2521, 234.4729, 256.2366]
11	0	2023-04-25 14:53:40.816583	[230.0886, 254.2776, 230.0713, 254.2593]
11	1	2023-04-25 14:53:49.221295	[229.8227, 253.9445, 229.8112, 253.9285]
11	2	2023-04-25 14:53:57.644063	[229.6732, 253.6597, 229.6687, 253.6443]
11	3	2023-04-25 14:54:06.053024	[229.5568, 253.3488, 229.5514, 253.3305]
11	4	2023-04-25 14:54:14.468898	[229.4489, 252.9977, 229.4536, 252.9891]
11	5	2023-04-25 14:54:22.908026	[229.4726, 252.7457, 229.4716, 252.7266]
11	6	2023-04-25 14:54:31.319913	[229.3972, 252.3902, 229.3927, 252.3719]
11	7	2023-04-25 14:54:39.747267	[229.4128, 252.1126, 229.42, 252.0975]
11	8	2023-04-25 14:54:48.159259	[229.4276, 251.7903, 229.4226, 251.7643]
11	9	2023-04-25 14:54:56.556157	[229.4668, 251.5251, 229.4777, 251.5187]
12	0	2023-04-25 14:55:59.714798	[225.0893, 249.5432, 225.0721, 249.5248]
12	1	2023-04-25 14:56:08.152620	[224.8623, 249.2458, 224.8552, 249.2296]
12	2	2023-04-25 14:56:16.565867	[224.7082, 248.9579, 224.7005, 248.9418]
12	3	2023-04-25 14:56:24.976373	[224.5744, 248.6448, 224.5691, 248.6272]
12	4	2023-04-25 14:56:33.409514	[224.4978, 248.3234, 224.4938, 248.3049]
12	5	2023-04-25 14:56:41.800988	[224.4766, 248.0256, 224.4762, 248.0087]
12	6	2023-04-25 14:56:50.213341	[224.461, 247.7312, 224.4596, 247.7114]
12	7	2023-04-25 14:56:58.625674	[224.4694, 247.4372, 224.4678, 247.4185]
12	8	2023-04-25 14:57:07.064751	[224.4754, 247.1475, 224.4772, 247.1317]
12	9	2023-04-25 14:57:15.465773	[224.5111, 246.8853, 224.5141, 246.8713]
13	0	2023-04-25 14:58:21.416676	[220.1008, 244.7611, 220.0925, 244.7471]
13	1	2023-04-25 14:58:29.844421	[219.89, 244.4689, 219.8871, 244.4576]
13	2	2023-04-25 14:58:38.271279	[219.7453, 244.1617, 219.7302, 244.1347]
13	3	2023-04-25 14:58:46.690704	[219.6085, 243.8211, 219.6109, 243.808]
13	4	2023-04-25 14:58:55.127204	[219.5865, 243.544, 219.5826, 243.5225]
13	5	2023-04-25 14:59:03.564901	[219.5218, 243.1998, 219.511, 243.1757]
13	6	2023-04-25 14:59:12.005452	[219.5231, 242.9241, 219.5343, 242.9172]
13	7	2023-04-25 14:59:20.411718	[219.5762, 242.6837, 219.5684, 242.6587]
13	8	2023-04-25 14:59:28.870924	[219.543, 242.3796, 219.5414, 242.3593]
13	9	2023-04-25 14:59:37.267615	[219.5448, 242.1012, 219.5499, 242.0881]
14	0	2023-04-25 15:00:45.329839	[215.0997, 239.9366, 215.0824, 239.9128]
14	1	2023-04-25 15:00:53.741814	[214.8969, 239.6321, 214.889, 239.6134]
14	2	2023-04-25 15:01:02.137555	[214.7639, 239.3399, 214.7572, 239.3218]
14	3	2023-04-25 15:01:10.543280	[214.6743, 239.045, 214.6675, 239.0257]
14	4	2023-04-25 15:01:18.977690	[214.5867, 238.7173, 214.5858, 238.699]
14	5	2023-04-25 15:01:27.394470	[214.5577, 238.4153, 214.5586, 238.4003]
14	6	2023-04-25 15:01:35.801398	[214.5559, 238.1324, 214.5531, 238.1123]
14	7	2023-04-25 15:01:44.213773	[214.5451, 237.8277, 214.5457, 237.812]
14	8	2023-04-25 15:01:52.624584	[214.5497, 237.541, 214.5527, 237.5259]
14	9	2023-04-25 15:02:01.061717	[214.5885, 237.2922, 214.5899, 237.2765]
15	0	2023-04-25 15:03:12.218425	[210.1552, 235.053, 210.149, 235.041]
15	1	2023-04-25 15:03:20.629786	[209.8989, 234.6833, 209.8759, 234.654]
15	2	2023-04-25 15:03:29.074159	[209.776, 234.3965, 209.7855, 234.3928]
15	3	2023-04-25 15:03:37.502411	[209.6996, 234.0968, 209.6878, 234.0629]
15	4	2023-04-25 15:03:45.945588	[209.6315, 233.7616, 209.6283, 233.7447]
15	5	2023-04-25 15:03:54.390435	[209.6389, 233.5044, 209.6472, 233.4964]
15	6	2023-04-25 15:04:02.801333	[209.6131, 233.6888, 209.606, 233.6115]
15	7	2023-04-25 15:04:11.233145	[209.6026, 233.0009, 209.6106, 232.9869]
15	8	2023-04-25 15:04:19.643134	[209.6374, 232.7144, 209.6369, 232.6972]
15	9	2023-04-25 15:04:28.059520	[209.6165, 232.4229, 209.6154, 232.4078]
16	0	2023-04-25 15:05:40.465815	[205.1356, 230.165, 205.1263, 230.1507]
16	1	2023-04-25 15:05:48.861641	[204.9701, 229.8926, 204.9619, 229.8757]
16	2	2023-04-25 15:05:57.272842	[204.8349, 229.5958, 204.826, 229.5761]
16	3	2023-04-25 15:06:05.669262	[204.7349, 229.2983, 204.734, 229.2825]
16	4	2023-04-25 15:06:14.095680	[204.7039, 229.021, 204.7002, 229.0028]
16	5	2023-04-25 15:06:22.525028	[204.6392, 228.7086, 204.6403, 228.6939]
16	6	2023-04-25 15:06:30.953075	[204.6359, 228.4295, 204.6331, 228.4093]
16	7	2023-04-25 15:06:39.334502	[204.6155, 228.1403, 204.6136, 228.1209]
16	8	2023-04-25 15:06:47.777135	[204.6257, 227.8719, 204.627, 227.8537]
16	9	2023-04-25 15:06:56.174464	[204.6287, 227.5962, 204.6289, 227.5787]
17	0	2023-04-25 15:08:09.930298	[200.1395, 225.2446, 200.1252, 225.2213]
17	1	2023-04-25 15:08:18.344392	[199.9838, 224.9627, 199.9761, 224.9445]
17	2	2023-04-25 15:08:26.752073	[199.879, 224.6985, 199.8758, 224.6842]
17	3	2023-04-25 15:08:35.196742	[199.7656, 224.3887, 199.7481, 224.3537]
17	4	2023-04-25 15:08:43.625131	[199.709, 224.0885, 199.7059, 224.0683]
17	5	2023-04-25 15:08:52.039498	[199.6808, 223.8062, 199.6808, 223.7912]
17	6	2023-04-25 15:09:00.453772	[199.6343, 223.499, 199.64, 223.4901]
17	7	2023-04-25 15:09:08.876639	[199.6655, 223.2634, 199.664, 223.2457]
17	8	2023-04-25 15:09:17.287858	[199.6619, 222.9935, 199.6586, 222.9773]
17	9	2023-04-25 15:09:25.732333	[199.6634, 222.7388, 199.6604, 222.7207]
18	0	2023-04-25 15:10:43.038931	[195.1244, 220.3777, 195.1162, 220.3616]
18	1	2023-04-25 15:10:51.482268	[194.9714, 220.1014, 194.9662, 220.0828]
18	2	2023-04-25 15:10:59.925358	[194.8464, 219.8035, 194.8404, 219.7862]
18	3	2023-04-25 15:11:08.338202	[194.7732, 219.5149, 194.7707, 219.5022]
18	4	2023-04-25 15:11:16.733301	[194.7275, 219.234, 194.7279, 219.216]
18	5	2023-04-25 15:11:25.188336	[194.6727, 218.9267, 194.6751, 218.9109]
18	6	2023-04-25 15:11:33.605635	[194.6777, 218.6524, 194.6759, 218.6353]
18	7	2023-04-25 15:11:42.000658	[194.6709, 218.3791, 194.6692, 218.3578]
18	8	2023-04-25 15:11:50.414448	[194.6813, 218.123, 194.6812, 218.1057]
18	9	2023-04-25 15:11:58.841341	[194.6651, 217.8486, 194.6692, 217.8356]
19	0	2023-04-25 15:13:15.956553	[190.1481, 215.4917, 190.1448, 215.4802]
19	1	2023-04-25 15:13:24.362751	[189.9957, 215.2279, 189.9815, 215.2059]
19	2	2023-04-25 15:13:32.763148	[189.8663, 214.9457, 189.8645, 214.9321]
19	3	2023-04-25 15:13:41.190118	[189.7878, 214.6665, 189.7855, 214.6447]
19	4	2023-04-25 15:13:49.618598	[189.7261, 214.364, 189.7263, 214.3486]
19	5	2023-04-25 15:13:58.046931	[189.6772, 214.0652, 189.6821, 214.0543]
19	6	2023-04-25 15:14:06.458631	[189.6885, 213.8076, 189.6884, 213.7912]
19	7	2023-04-25 15:14:14.886618	[189.6898, 213.5341, 189.689, 213.5202]
19	8	2023-04-25 15:14:23.309090	[189.6937, 213.2806, 189.6946, 213.2658]
19	9	2023-04-25 15:14:31.741811	[189.7018, 213.036, 189.7024, 213.0229]
20	0	2023-04-25 15:15:51.543482	[185.109, 210.5985, 185.0968, 210.58]
20	1	2023-04-25 15:15:59.954858	[184.9679, 210.3035, 184.9595, 210.2868]
20	2	2023-04-25 15:16:08.382332	[184.8768, 210.0208, 184.8738, 210.0054]
20	3	2023-04-25 15:16:16.769417	[184.8221, 209.7527, 184.8187, 209.7361]
20	4	2023-04-25 15:16:25.190625	[184.7292, 209.4274, 184.732, 209.4158]
20	5	2023-04-25 15:16:33.602941	[184.7166, 209.1483, 184.706, 209.1204]
20	6	2023-04-25 15:16:42.030877	[184.7036, 208.8543, 184.7097, 208.8462]
20	7	2023-04-25 15:16:50.443081	[184.7298, 208.6113, 184.7168, 208.5794]
20	8	2023-04-25 15:16:58.865252	[184.6948, 208.3137, 184.7013, 208.3066]
20	9	2023-04-25 15:17:07.282810	[184.7705, 208.1224, 184.7683, 208.1001]
21	0	2023-04-25 15:18:31.738327	[180.131, 205.6405, 180.1238, 205.6123]
21	1	2023-04-25 15:18:40.186337	[180.0126, 205.257, 180.0065, 205.2368]
21	2	2023-04-25 15:18:48.594660	[179.9491, 204.9874, 179.9439, 204.9723]
21	3	2023-04-25 15:18:57.016422	[179.8663, 204.7047, 179.8603, 204.6856]
21	4	2023-04-25 15:19:05.418321	[179.8134, 204.4278, 179.8118, 204.4107]
21	5	2023-04-25 15:19:13.831150	[179.7963, 204.1691, 179.7977, 204.1554]
21	6	2023-04-25 15:19:22.258694	[179.7621, 203.9002, 179.7587, 203.8789]
21	7	2023-04-25 15:19:30.671072	[179.7524, 203.6283, 179.7524, 203.6132]
21	8	2023-04-25 15:19:39.084107	[179.7523, 203.3808, 179.7535, 203.3658]
21	9	2023-04-25 15:19:47.512733	[179.7688, 203.1443, 179.7692, 203.1263]
22	0	2023-04-25 15:21:06.803665	[175.1101, 200.6935, 175.1292, 200.7011]
22	1	2023-04-25 15:21:15.248379	[175.0057, 200.4136, 174.9846, 200.3821]
22	2	2023-04-25 15:21:23.670396	[174.9146, 200.1495, 174.9259, 200.1471]
22	3	2023-04-25 15:21:32.082355	[174.8566, 199.8809, 174.8433, 199.8573]
22	4	2023-04-25 15:21:40.478673	[174.8226, 199.6267, 174.8234, 199.6143]
22	5	2023-04-25 15:21:48.911459	[174.7379, 199.303, 174.7423, 199.2924]
22	6	2023-04-25 15:21:57.365671	[174.7878, 199.0884, 174.7856, 199.0715]
22	7	2023-04-25 15:22:05.828325	[174.7818, 198.838, 174.7879, 198.8283]
22	8	2023-04-25 15:22:14.253919	[174.7683, 198.5902, 174.7669, 198.5716]
22	9	2023-04-25 15:22:22.666294	[174.7662, 198.3539, 174.7664, 198.3406]
23	0	2023-04-25 15:23:45.106884	[170.1403, 195.8515, 170.1336, 195.8329]
23	1	2023-04-25 15:23:53.534844	[169.993, 195.5596, 169.9877, 195.5449]
23	2	2023-04-25 15:24:01.946829	[169.8975, 195.2656, 169.8981, 195.2506]
23	3	2023-04-25 15:24:10.374637	[169.8479, 194.9924, 169.8425, 194.973]
23	4	2023-04-25 15:24:18.802308	[169.8126, 194.717, 169.817, 194.7022]
23	5	2023-04-25 15:24:27.214360	[169.7518, 194.405, 169.7532, 194.3917]
23	6	2023-04-25 15:24:35.673272	[169.7661, 194.1487, 169.7557, 194.1203]
23	7	2023-04-25 15:24:44.086060	[169.7523, 193.8728, 169.767, 193.8734]
23	8	2023-04-25 15:24:52.513770	[169.7725, 193.6249, 169.761, 193.5995]
23	9	2023-04-25 15:25:00.956217	[169.8203, 193.4495, 169.8216, 193.4337]
24	0	2023-04-25 15:26:18.738738	[165.162, 191.088, 165.1571, 191.076]
24	1	2023-04-25 15:26:27.138737	[165.0394, 190.8143, 165.0278, 190.7938]
24	2	2023-04-25 15:26:35.587245	[164.9358, 190.5257, 164.9291, 190.5037]
24	3	2023-04-25 15:26:44.021493	[164.8614, 190.236, 164.8585, 190.2214]
24	4	2023-04-25 15:26:52.487938	[164.8297, 189.9687, 164.8315, 189.9543]
24	5	2023-04-25 15:27:00.908477	[164.8071, 189.7062, 164.8071, 189.6932]
24	6	2023-04-25 15:27:09.343590	[164.7782, 189.4236, 164.7788, 189.4085]
24	7	2023-04-25 15:27:17.754630	[164.7633, 189.1438, 164.7684, 189.1308]
24	8	2023-04-25 15:27:26.189631	[164.7649, 188.8683, 164.7705, 188.856]
24	9	2023-04-25 15:27:34.653406	[164.7986, 188.6391, 164.796, 188.6229]
25	0	2023-04-25 15:28:55.129980	[160.1162, 186.0783, 160.1163, 186.0715]
25	1	2023-04-25 15:29:03.549782	[160.0035, 185.807, 159.9913, 185.7872]
25	2	2023-04-25 15:29:11.953423	[159.9238, 185.5477, 159.9185, 185.5318]
25	3	2023-04-25 15:29:20.381272	[159.8576, 185.2613, 159.8627, 185.2515]
25	4	2023-04-25 15:29:28.793458	[159.814, 184.9762, 159.8086, 184.9628]
25	5	2023-04-25 15:29:37.217491	[159.8094, 184.7218, 159.8114, 184.708]
25	6	2023-04-25 15:29:45.649279	[159.7947, 184.447, 159.7948, 184.4337]
25	7	2023-04-25 15:29:54.080791	[159.7663, 184.1792, 159.7681, 184.1646]
25	8	2023-04-25 15:30:02.544882	[159.7693, 183.9193, 159.7677, 183.9053]
25	9	2023-04-25 15:30:10.964383	[159.7657, 183.6567, 159.7725, 183.6466]
26	0	2023-04-25 15:31:32.461398	[155.1119, 181.2363, 155.1022, 181.2167]
26	1	2023-04-25 15:31:40.856646	[154.9885, 180.9503, 154.9864, 180.9359]
26	2	2023-04-25 15:31:49.277908	[154.8643, 180.622, 154.8591, 180.6042]
